CONTROL,VIV_SEL,HOGAR,R_SEL,FAC_ELE
0740092,02,01,01,000692
0740092,03,01,01,001730
0740092,04,01,07,001038
0740092,05,01,03,001384
0740093,02,01,01,000353
0740093,03,01,01,000706
0740093,04,01,01,000353
0740095,01,01,02,000796
0740095,02,01,03,001194
0740095,03,01,03,001194
0740095,04,01,01,000398
0740095,04,02,01,000398
0740095,05,01,01,000398
0740097,01,01,02,001090
0740097,02,01,01,000545
0740097,03,01,02,001090
0740097,04,01,01,000545
0740097,05,01,02,001090
0740100,01,01,04,001200
0740100,02,01,01,000300
0740100,03,01,02,000600
0740102,01,01,01,000854
0740102,02,01,01,000854
0740102,03,01,02,000854
0740102,05,01,01,001281
0740103,01,01,01,001692
0740103,02,01,02,001269
0740103,03,01,02,000846
0740103,04,01,02,001269
0740103,05,01,01,001269
0740106,01,01,02,000500
0740106,02,01,02,000750
0740106,03,01,02,000500
0740106,04,01,01,000250
0740107,01,01,02,000810
0740107,02,01,01,001620
0740107,03,01,04,002025
0740107,04,01,02,000810
0740107,05,01,01,000405
0740108,01,01,02,000796
0740108,02,01,02,001592
0740108,03,01,01,000796
0740108,04,01,03,001990
0740108,05,01,01,000796
0740109,01,01,03,001784
0740109,02,01,02,001784
0740109,02,02,01,000892
0740109,03,01,01,000892
0740109,04,01,03,001338
0740109,05,01,01,000446
0740110,01,01,01,001780
0740110,02,01,02,000890
0740110,03,01,02,000890
0740110,04,01,02,000890
0740110,05,01,02,000890
0740115,01,01,02,001197
0740115,02,01,03,001197
0740115,03,01,01,000399
0740115,04,01,02,000798
0740115,05,01,04,001596
0740116,01,01,02,001608
0740116,03,01,02,000804
0740116,03,02,02,000804
0740116,04,01,01,000402
0740116,05,01,01,001608
0740119,02,01,02,001440
0740119,03,01,02,001440
0740119,04,01,01,000720
0740119,05,01,01,000360
0740127,01,01,02,000714
0740127,03,02,02,000714
0740127,04,01,02,000714
0740127,05,01,03,001785
0740130,01,01,01,000446
0740130,02,01,02,000892
0740130,03,01,02,000892
0740130,04,01,02,000892
0740130,05,01,01,000892
0740131,01,01,01,000874
0740131,02,01,04,001748
0740131,03,01,03,002622
0740131,04,01,04,002622
0740131,05,01,01,000874
0740146,02,01,02,000812
0740146,03,01,03,002030
0740146,04,01,03,001218
0740146,05,01,01,000406
0740149,01,01,02,000786
0740149,02,01,01,000786
0740149,03,01,02,000786
0740149,04,01,06,001965
0740149,05,01,01,000786
0740155,01,01,02,000858
0740155,02,01,02,000858
0740155,03,01,03,001716
0740155,04,01,02,000858
0740156,01,01,01,000313
0740156,02,01,07,002817
0740156,04,01,01,000626
0740161,01,01,01,000822
0740161,02,01,01,000411
0740161,03,01,02,000822
0740161,04,01,02,001644
0740167,01,01,02,000834
0740167,02,01,01,000834
0740167,03,01,01,000834
0740167,03,02,01,000834
0740167,04,01,01,001668
0740167,05,01,01,000834
0740171,01,01,01,000892
0740171,02,01,02,000892
0740171,03,01,03,001784
0740171,04,01,01,001338
0740171,05,01,04,000892
0740172,01,01,01,001275
0740172,02,01,02,001275
0740172,04,01,02,001275
0740172,05,01,02,000850
0740173,01,01,01,001636
0740173,02,01,02,000818
0740173,03,01,02,000818
0740173,04,01,01,000818
0740173,05,01,01,000818
0740174,01,01,02,000896
0740174,02,01,02,000896
0740174,03,01,02,000896
0740174,03,02,01,000448
0740174,04,01,01,000448
0740174,05,01,02,000896
0740176,01,01,01,000782
0740176,02,01,01,001173
0740176,03,01,01,000782
0740176,04,01,01,001173
0740176,05,01,03,001173
0740192,01,01,02,000770
0740192,01,02,02,001155
0740192,02,01,01,000770
0740192,03,01,02,000770
0740192,04,01,01,000770
0740192,05,01,01,000770
0740196,01,01,03,001364
0740196,02,01,04,001364
0740196,04,01,01,001364
0740196,05,01,01,001705
0740197,01,01,01,000987
0740197,02,01,03,001316
0740197,03,01,04,001316
0740197,04,01,01,000329
0740202,01,01,01,000327
0740202,02,01,03,000981
0740202,02,02,02,000654
0740202,03,01,01,000654
0740202,04,01,01,000981
0740202,05,01,01,000654
0740210,01,01,02,000999
0740210,02,01,03,000999
0740210,03,01,03,001332
0740210,04,01,03,001332
0740210,05,01,01,000333
0740212,01,01,02,000834
0740212,02,01,01,000417
0740212,03,01,01,000834
0740212,04,01,01,001251
0740212,05,01,02,000834
0740215,01,01,03,001422
0740215,02,01,01,000948
0740215,03,01,03,002370
0740215,04,01,01,000474
0740216,01,01,01,000843
0740216,02,01,01,000562
0740216,04,01,02,000562
0740216,05,01,01,000562
0740217,01,01,01,000890
0740217,02,01,02,000890
0740217,03,01,02,000890
0740217,04,01,02,000890
0740217,05,01,01,002670
0740224,01,01,01,000602
0740224,02,01,03,000903
0740224,03,01,02,000602
0740224,03,02,01,000903
0740224,04,01,02,000602
0740224,05,01,01,000602
0740227,01,01,03,001053
0740227,02,01,05,001053
0740227,03,01,02,000702
0740227,05,01,02,000702
0740229,01,01,01,001146
0740229,02,01,01,001910
0740229,03,01,03,001146
0740229,04,01,02,000764
0740230,01,01,02,001062
0740230,02,01,01,000531
0740230,03,01,01,000531
0740230,04,01,01,001593
0740230,05,01,02,002124
0740236,01,01,01,000387
0740236,03,01,02,001161
0740236,04,01,08,001935
0740236,05,01,03,001161
0740237,01,01,01,000908
0740237,02,01,02,000908
0740237,03,01,01,000454
0740237,04,01,02,001362
0740237,05,01,02,001816
0740243,01,01,02,000966
0740243,02,01,02,000966
0740243,03,01,01,000483
0740243,04,01,02,000966
0740243,05,01,01,000483
0740243,05,02,01,000483
0740243,05,03,01,000966
0740246,01,01,01,000501
0740246,02,01,01,001503
0740246,03,01,01,001002
0740246,04,01,01,000501
0740246,05,01,01,001503
0740267,01,01,01,000418
0740267,02,01,02,000836
0740267,03,01,01,001254
0740267,04,01,02,000836
0740267,05,01,04,002508
0740275,01,01,01,001784
0740275,02,01,01,001784
0740278,01,01,01,000389
0740278,01,02,02,000778
0740278,02,01,01,001556
0740278,03,01,03,001167
0740278,04,01,01,000778
0740278,05,01,02,000778
0740279,01,01,03,001990
0740279,02,01,01,000796
0740279,03,01,01,000796
0740279,04,01,01,000398
0740279,05,01,02,000796
0740280,01,01,01,000336
0740280,02,01,01,001008
0740280,03,01,03,001344
0740284,01,01,03,001152
0740284,02,01,02,000576
0740284,03,01,01,000288
0740284,05,01,01,000576
0740285,01,01,03,001895
0740285,03,01,01,001137
0740285,05,01,05,001895
0740286,02,01,01,000800
0740286,03,01,01,001600
0740286,05,01,01,000800
0740302,01,01,02,000986
0740302,02,01,02,001479
0740302,03,01,02,000986
0740302,04,01,02,000986
0740302,04,02,02,000986
0740302,05,01,06,002465
0740308,01,01,01,001101
0740308,02,01,02,001101
0740308,03,01,02,000734
0740308,04,01,04,001468
0740308,05,01,02,001101
0740309,01,01,02,001548
0740309,02,01,02,000774
0740309,03,01,02,000774
0740309,04,01,01,000387
0740309,05,01,01,000774
0740311,02,01,02,000926
0740311,03,01,01,001389
0740311,04,01,01,000926
0740311,05,01,05,001389
0740319,02,01,02,001182
0740319,03,01,02,000788
0740319,04,01,02,000788
0740319,05,01,01,000788
0740321,01,01,01,000412
0740321,02,01,01,000412
0740321,03,01,03,001648
0740321,04,01,03,001648
0740321,05,01,04,001648
0740330,01,01,01,000315
0740330,02,01,02,000630
0740330,04,01,02,000945
0740330,05,01,01,000630
0740335,01,01,01,000842
0740335,03,01,01,000842
0740335,04,01,02,000842
0740335,05,01,03,001263
0740345,01,01,02,000710
0740345,02,01,02,001420
0740345,03,01,04,001775
0740345,04,01,03,001420
0740345,05,01,02,000710
0740347,01,01,02,000746
0740347,02,01,02,000746
0740347,03,01,01,000746
0740347,04,01,01,000746
0740347,05,01,01,000373
0740354,01,01,03,000993
0740354,04,01,03,000993
0740354,05,01,01,000993
0740355,01,01,01,000438
0740355,02,01,01,000876
0740355,03,01,01,000876
0740355,04,01,01,000438
0740355,05,01,02,000876
0740366,01,01,01,000369
0740366,02,01,01,000738
0740366,04,01,01,000369
0740366,04,02,02,000369
0740366,05,01,02,000738
0740367,03,01,02,001002
0740367,04,01,04,002004
0740367,05,01,02,001002
0740370,02,01,02,000678
0740370,03,01,02,001695
0740370,04,01,01,001017
0740370,05,01,01,001017
0740375,01,01,01,000376
0740375,04,01,02,001128
0740375,05,01,01,001504
0740375,05,02,01,000752
0740383,01,01,01,000544
0740383,02,01,02,001088
0740383,03,01,04,001088
0740383,04,01,02,000544
0740383,05,01,01,000816
0740386,02,01,01,000766
0740386,03,01,02,000766
0740386,03,02,01,000383
0740386,04,01,02,001149
0740386,04,02,01,000383
0740386,05,01,02,001532
0740396,01,01,01,000306
0740396,02,01,03,001530
0740396,03,01,01,000612
0740396,04,01,01,000306
0740396,05,01,02,000918
0740403,01,01,04,000806
0740403,02,01,03,001612
0740403,03,01,01,001209
0740403,05,01,01,001612
0740415,01,01,01,000776
0740415,02,01,02,001552
0740415,03,01,01,000388
0740415,05,01,03,001164
0740416,01,01,01,000482
0740416,02,01,02,000964
0740416,03,01,02,002410
0740416,04,01,01,001446
0740416,05,01,01,003374
0740417,01,01,02,000862
0740417,03,01,01,001293
0750005,01,01,02,000704
0750005,02,01,01,000352
0750005,03,01,01,000704
0750005,05,01,02,000704
0750006,01,01,03,002112
0750006,02,01,03,001584
0750006,04,01,02,001584
0750006,05,01,03,002112
0750006,08,01,01,000528
0750006,09,01,02,000528
0750006,10,01,02,001056
0750006,11,01,02,001056
0750006,12,01,01,001056
0750006,13,01,03,002112
0750006,14,01,02,001056
0750006,15,01,01,001056
0750006,16,01,01,001056
0750006,17,01,02,000528
0750006,18,01,02,001056
0750007,01,01,02,000786
0750007,02,01,01,001572
0750007,02,02,01,000786
0750007,02,03,02,000786
0750007,03,01,01,000393
0750007,04,01,01,000393
0750007,07,01,02,001965
0750007,08,01,03,001572
0750007,09,01,02,000786
0750007,10,01,01,000786
0750007,11,01,02,000786
0750007,12,01,01,000786
0750007,13,01,01,000393
0750007,14,01,01,000393
0750007,15,01,01,000786
0750007,16,01,07,002751
0750007,17,01,01,001572
0750007,18,01,03,001179
0750007,19,01,02,000786
0750007,20,01,01,000393
0750008,01,01,03,001780
0750008,02,01,01,000712
0750008,03,01,03,001068
0750008,04,01,04,001780
0750008,05,01,04,001424
0750008,06,01,01,001068
0750008,08,01,02,001068
0750008,09,01,01,000712
0750008,10,01,05,002136
0750008,12,01,01,000712
0750008,13,01,02,001424
0750008,14,01,02,001424
0750008,15,01,04,002136
0750008,16,01,02,000712
0750008,17,01,02,000712
0750008,18,01,01,000356
0750008,20,01,01,000356
0750012,01,01,03,001086
0750012,02,01,02,001448
0750012,03,01,01,000362
0750012,04,01,01,001086
0750012,05,01,03,001086
0750014,01,01,07,001968
0750014,02,01,01,000656
0750014,04,01,02,000656
0750014,06,01,02,000656
0750014,07,01,01,000328
0750014,08,01,01,000328
0750014,09,01,04,001312
0750014,11,01,01,000328
0750014,12,01,02,000656
0750014,13,01,02,000984
0750014,14,01,01,000328
0750014,15,01,02,000984
0750014,16,01,01,000656
0750014,17,01,02,000656
0750014,18,01,02,000656
0750014,19,01,02,000656
0750015,01,01,01,000716
0750015,02,01,01,000358
0750015,03,01,01,000358
0750015,04,01,01,000716
0750015,05,01,01,000716
0750015,06,01,02,001074
0750015,08,01,03,001790
0750015,09,01,01,000716
0750015,10,01,01,000716
0750015,10,02,01,000358
0750015,11,01,01,000716
0750015,12,01,02,000716
0750015,13,01,01,000716
0750015,15,01,03,001074
0750015,16,01,02,000716
0750015,17,01,01,000716
0750015,18,01,01,000716
0750015,19,01,01,000716
0750015,20,01,01,001074
0750016,01,01,01,000740
0750016,02,01,06,001480
0750016,04,01,03,001110
0750016,05,01,02,000740
0750016,06,01,02,001110
0750016,07,01,02,000740
0750016,09,01,02,000740
0750016,10,01,02,000740
0750016,11,01,02,001480
0750016,12,01,02,000740
0750016,13,01,01,000370
0750016,14,01,04,001480
0750016,15,01,01,000740
0750016,17,01,03,001850
0750016,18,01,04,001480
0750016,20,01,05,002220
0750026,01,01,01,000429
0750026,02,01,01,000858
0750026,03,01,01,000429
0750026,04,01,01,000429
0750026,05,01,01,000858
0750027,04,01,02,000866
0750028,01,01,03,000957
0750028,02,01,03,000957
0750028,03,01,01,000638
0750028,04,01,03,000957
0750028,05,01,05,001595
0750031,01,01,02,000676
0750031,01,02,02,000676
0750031,02,01,02,000676
0750031,03,01,02,000676
0750031,04,01,01,000676
0750031,05,01,01,001014
0750031,06,01,02,001014
0750031,07,01,02,000676
0750031,08,01,02,001014
0750031,09,01,02,001352
0750031,10,01,01,001014
0750031,11,01,04,001352
0750031,14,01,02,000676
0750031,15,01,01,000676
0750031,16,01,02,000676
0750031,18,01,01,000676
0750031,19,01,01,000338
0750031,20,01,01,000338
0750033,01,01,03,001077
0750033,02,01,01,000718
0750033,03,01,01,001436
0750033,04,01,02,000718
0750033,05,01,01,000359
0750033,06,01,01,000718
0750033,07,01,01,000718
0750033,09,01,02,000718
0750033,10,01,02,000718
0750033,11,01,03,001077
0750033,13,01,01,001436
0750033,13,02,01,000718
0750033,14,01,01,000359
0750033,15,01,01,000359
0750033,16,01,04,001436
0750033,16,02,02,000718
0750033,17,01,01,000718
0750033,18,01,02,000718
0750033,19,01,01,000718
0750033,20,01,01,001436
0750040,01,01,01,000359
0750040,01,02,02,000718
0750040,01,03,01,000359
0750040,02,01,02,001077
0750040,03,01,01,000718
0750040,04,01,03,001077
0750040,05,01,01,000359
0750040,06,01,02,000718
0750040,07,01,02,001077
0750040,08,01,02,000718
0750040,09,01,02,000718
0750040,10,01,02,001077
0750040,11,01,03,001077
0750040,12,01,01,000718
0750040,13,01,01,000718
0750040,15,01,02,000718
0750040,16,01,01,000718
0750040,17,01,03,001436
0750040,18,01,01,001077
0750040,19,01,01,000359
0750040,20,01,01,000718
0750041,01,01,01,000754
0750041,02,01,01,000754
0750041,03,01,03,001508
0750041,04,01,01,000377
0750041,05,01,01,000377
0750041,06,01,02,000754
0750041,07,01,04,001508
0750041,08,01,02,000754
0750041,09,01,06,001885
0750041,10,01,04,001508
0750041,11,01,02,000754
0750041,12,01,02,000754
0750041,13,01,01,001885
0750041,14,01,03,001508
0750041,15,01,01,000377
0750041,16,01,01,000377
0750041,17,01,02,000754
0750041,18,01,04,002262
0750041,19,01,01,000377
0750041,20,01,01,000377
0750043,01,01,01,000928
0750046,01,01,02,000712
0750046,02,01,01,000712
0750046,03,01,02,000712
0750046,04,01,01,001068
0750046,05,01,02,000712
0750047,01,01,02,000658
0750047,02,01,01,000658
0750047,03,01,02,000658
0750047,04,01,01,000329
0750047,05,01,03,000987
0750047,06,01,01,000329
0750047,07,01,01,000658
0750047,08,01,01,000658
0750047,09,01,02,000658
0750047,10,01,03,000987
0750047,11,01,02,000658
0750047,12,01,01,000658
0750047,13,01,02,000658
0750047,14,01,01,000658
0750047,15,01,06,001974
0750047,16,01,01,000987
0750047,17,01,01,000329
0750047,18,01,05,002303
0750047,19,01,01,000329
0750047,20,01,01,000329
0750048,01,01,01,000666
0750048,02,01,01,000333
0750048,03,01,01,000333
0750048,04,01,01,000333
0750048,04,02,01,000333
0750048,05,01,03,000999
0750048,06,01,01,001332
0750048,07,01,01,000666
0750048,08,01,02,000666
0750048,09,01,03,000999
0750048,10,01,02,000999
0750048,11,01,01,000333
0750048,12,01,02,001332
0750048,13,01,01,000333
0750048,14,01,01,000333
0750048,15,01,01,000333
0750048,16,01,01,001332
0750048,17,01,01,000666
0750048,18,01,02,000666
0750048,19,01,01,000666
0750048,20,01,03,000999
0750048,20,02,02,000666
0750049,01,01,03,001362
0750049,03,01,02,000908
0750049,04,01,01,002724
0750049,06,01,02,001362
0750049,07,01,01,000908
0750049,08,01,03,001362
0750049,09,01,02,000908
0750049,10,01,01,000908
0750049,11,01,01,000908
0750049,13,01,01,000454
0750049,14,01,02,000908
0750049,15,01,01,000908
0750049,16,01,01,001362
0750049,17,01,02,001816
0750049,18,01,01,000908
0750049,19,01,02,001362
0750049,20,01,01,000908
0750052,01,01,01,000736
0750052,02,01,02,001840
0750052,03,01,01,000736
0750052,04,01,01,000736
0750052,05,01,02,000736
0750053,01,01,01,000674
0750053,02,01,03,001011
0750053,03,01,01,000674
0750053,04,01,01,000337
0750055,01,01,03,001428
0750055,02,01,02,000952
0750055,03,01,01,000476
0750055,04,01,02,000952
0750055,05,01,02,000952
0750057,01,01,01,000736
0750057,02,01,01,000368
0750057,03,01,02,001472
0750057,04,01,02,000736
0750057,05,01,04,001472
0750057,07,01,02,000736
0750057,08,01,01,000368
0750057,09,01,02,001472
0750057,10,01,01,000368
0750057,11,01,01,000736
0750057,12,01,01,000736
0750057,13,01,02,000736
0750057,14,01,01,000368
0750057,15,01,02,000736
0750057,16,01,01,000736
0750057,17,01,01,000736
0750057,18,01,01,000736
0750057,20,01,02,002208
0750059,01,01,01,000485
0750059,02,01,03,001940
0750059,04,01,01,001455
0750059,05,01,03,000970
0750063,01,01,01,000628
0750063,02,01,01,000628
0750063,02,02,01,000628
0750063,03,01,01,000628
0750063,04,01,01,001256
0750063,05,01,02,000628
0750063,06,01,01,000942
0750063,07,01,02,001256
0750063,08,01,04,001256
0750063,08,02,02,000628
0750063,09,01,02,000628
0750063,10,01,01,000314
0750063,11,01,01,000314
0750063,12,01,03,000942
0750063,13,01,01,000942
0750063,14,01,01,000628
0750063,14,02,01,000628
0750063,16,01,01,000628
0750063,17,01,01,000628
0750063,18,01,03,001256
0750063,19,01,01,000628
0750063,20,01,01,000628
0750064,01,01,02,000676
0750064,02,01,01,001014
0750064,03,01,02,000676
0750064,04,01,02,001014
0750064,05,01,05,002028
0750064,06,01,01,000676
0750064,07,01,02,000676
0750064,08,01,01,000676
0750064,09,01,01,001352
0750064,10,01,04,001352
0750064,11,01,02,000676
0750064,12,01,01,000676
0750064,13,01,02,001352
0750064,14,01,01,000676
0750064,15,01,01,000676
0750064,16,01,01,000338
0750064,17,01,02,001352
0750064,18,01,02,000676
0750064,19,01,02,000676
0750064,20,01,02,000676
0750065,01,01,03,001724
0750065,02,01,01,000862
0750065,03,01,01,000862
0750065,05,01,01,000862
0750065,07,01,01,000862
0750065,08,01,01,000862
0750065,09,01,02,001724
0750065,10,01,01,000431
0750065,11,01,01,000862
0750065,12,01,02,001293
0750065,13,01,01,000862
0750065,14,01,01,000431
0750065,15,01,02,000862
0750065,16,01,02,000862
0750065,17,01,02,000862
0750065,18,01,01,000862
0750065,19,01,01,000862
0750065,20,01,06,002586
0750067,01,01,05,002022
0750067,02,01,01,000674
0750067,03,01,01,000674
0750067,04,01,02,001011
0750067,05,01,01,001348
0750069,01,01,02,001239
0750069,02,01,01,000826
0750069,03,01,01,001239
0750069,04,01,03,001652
0750070,01,01,02,001311
0750070,02,01,02,001311
0750070,03,01,01,000874
0750070,04,01,02,000874
0750071,01,01,01,001044
0750071,02,01,01,000348
0750071,03,01,01,000696
0750071,04,01,02,000696
0750071,05,01,04,001740
0750071,06,01,01,000696
0750071,07,01,03,001044
0750071,08,01,02,000696
0750071,09,01,02,000696
0750071,10,01,03,001740
0750071,11,01,01,000696
0750071,13,01,04,002784
0750071,14,01,02,000696
0750071,15,01,01,000696
0750071,16,01,01,000696
0750071,17,01,02,000696
0750071,18,01,02,000696
0750071,19,01,02,001044
0750071,20,01,01,000696
0750072,01,01,01,000332
0750072,02,01,01,000664
0750072,04,01,01,000664
0750072,05,01,01,000664
0750072,06,01,01,000664
0750072,07,01,02,000664
0750072,08,01,02,000664
0750072,09,01,01,000332
0750072,10,01,02,000996
0750072,12,01,02,000664
0750072,13,01,01,000332
0750072,14,01,01,000332
0750072,15,01,02,000664
0750072,16,01,01,000332
0750072,16,02,02,000664
0750072,17,01,02,000664
0750072,18,01,02,000664
0750072,19,01,01,000332
0750072,19,02,01,000332
0750072,19,03,02,000664
0750072,20,01,02,000664
0750073,01,01,02,000738
0750073,02,01,02,001107
0750073,02,02,03,000738
0750073,02,03,01,000369
0750073,03,01,02,000738
0750073,05,01,02,001476
0750073,06,01,01,001107
0750073,07,01,03,001107
0750073,08,01,01,000738
0750073,09,01,01,000369
0750073,10,01,03,001476
0750073,11,01,01,000369
0750073,12,01,01,001476
0750073,13,01,02,001845
0750073,14,01,01,000738
0750073,15,01,03,001107
0750073,16,01,02,000738
0750073,17,01,02,001107
0750073,18,01,01,001476
0750073,18,02,01,000738
0750073,19,01,01,001845
0750077,01,01,01,000474
0750077,02,01,02,001896
0750077,03,01,01,001896
0750077,04,01,01,000948
0750077,05,01,03,001422
0750079,01,01,01,000400
0750079,02,01,02,000800
0750079,03,01,01,000800
0750079,04,01,01,000800
0750079,05,01,01,000800
0750079,07,01,01,000400
0750079,08,01,01,001200
0750079,09,01,01,002400
0750079,10,01,03,001200
